Headline,Body ID,Stance,,,,,,
A Bunch Of People Thought Banksy Got Arrested But It Was A Hoax,1437,unrelated,,,,,,
Microsoft Hires Dalek-style Robocops to Guard Silicon Valley HQ,2306,unrelated,,,,,,
Saddam Hussein’s pilots training Islamic State group,2188,unrelated,,,,,,
Here Are Microsoft's New Robot Security Guards,2295,unrelated,,,,,,
Penis Spray-Painted on a $2.5 Million Car Was Just for a Prank Video,2328,unrelated,,,,,,
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1400,unrelated,,,,,,
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",524,unrelated,,,,,,
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",313,unrelated,,,,,,
Cold Turkey,2388,unrelated,,,,,,
Christian Bale In Talks To Play Steve Jobs In Sony's Next Biopic,1658,unrelated,,,,,,
Macklemore Gets Twitter-Trolled with the #MacklemoreJoinedISIS,684,unrelated,,,,,,
Purported ISIS claim: Jordan airstrike kills female US hostage,2260,unrelated,,,,,,
AWESOME! Canadian Parliament’s Sergeant-at-Arms Kevin Vickers Takes Out Gunman,2521,unrelated,,,,,,
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,80,unrelated,,,,,,
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,1289,unrelated,,,,,,
ISIS Releases YouTube Video Showing 10-Year-Old 'Martyr' Allegedly Killed in Battle,1936,unrelated,,,,,,
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",381,unrelated,,,,,,
Boko Haram ceasefire ignored as violence flares in Borno state,903,unrelated,,,,,,
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,1786,unrelated,,,,,,
Predator Drone Reportedly Spotted Over ISIS Hotbed in Syria; Airstrikes Hit ISIS Targets,1802,unrelated,,,,,,
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,381,unrelated,,,,,,
"Jose Canseco injured in accidental shooting, per reports",1772,unrelated,,,,,,
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",2223,unrelated,,,,,,
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,2523,unrelated,,,,,,
Confusion Surrounds Capture Of “ISIS Leader’s Wife”,1295,unrelated,,,,,,
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,244,unrelated,,,,,,
Hunt for 'cruel' owner who abandoned dog at train station,1502,unrelated,,,,,,
Chinese State Media Warns People To Stop Calling Themselves Dumbledore,2115,unrelated,,,,,,
US Marine survives headshot from Taliban (video),1934,unrelated,,,,,,
Saudi cleric issues fatwa on snowmen,1950,unrelated,,,,,,
Kim Jong-un necks litres of rare SNAKE wine because he's too fat to please his wife,55,unrelated,,,,,,
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,1974,unrelated,,,,,,
Ottawa Gunman Identified As Michael Zehaf-Bibeau,213,unrelated,,,,,,
"Report: Apple Watch to start at $500 in stainless steel, thousands for gold model",403,unrelated,,,,,,
FBI Probing Alleged Audio of Michael Brown Shooting,121,unrelated,,,,,,
The iPhone 6 'Hairgate' Is Not a Thing,161,unrelated,,,,,,
Nun complains of stomach pains... and GIVES BIRTH: Sister who had 'no idea' she was pregnant has a baby boy at hospital in Italy,220,unrelated,,,,,,
‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,2531,unrelated,,,,,,
Iraqi media says ISIS militants have contracted Ebola,483,unrelated,,,,,,
7 teen girls get pregnant on school trip Read more at http://www.wnd.com/2014/12/7-teen-girls-get-pregnant-on-school-trip/#F5filOd6yFpASPV9.99,2124,unrelated,,,,,,
New Audio Shows Michael Brown Was Shot at 11 Times,1982,unrelated,,,,,,
ISIS Getting Ebola,559,unrelated,,,,,,
Claim: Comcast Got Complaining Customer Fired From His Job,1198,unrelated,,,,,,
"Etats-Unis: Mort pendant 48 minutes, un prêtre affirme que Dieu est une femme",1877,unrelated,,,,,,
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,2187,unrelated,,,,,,
Gateway Pundit,2295,unrelated,,,,,,
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",2248,unrelated,,,,,,
Isis tells mother on rescue mission :’You’ve just eaten your son’,1893,unrelated,,,,,,
"IS Beheads Briton David Cawthorne Haines, Threatens to Execute Another Briton, Alan Henning",737,unrelated,,,,,,
Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,1438,unrelated,,,,,,
'Jihadi John' named as Mohammed Emwazi from London,367,unrelated,,,,,,
It’s About To Get Harder To Be Arrested For Pot Possession In New York City,1528,unrelated,,,,,,
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,2161,unrelated,,,,,,
Christian Bale Drops Out of Steve Jobs Biopic,137,unrelated,,,,,,
Here Are Microsoft's New Robot Security Guards,2068,unrelated,,,,,,
Apple Watch battery will require nightly charging,1296,unrelated,,,,,,
Satirical news site attacks China’s weird English names,1260,unrelated,,,,,,
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,1905,unrelated,,,,,,
ISIS launch SCORPION BOMBS to spread panic in Iraq,1338,unrelated,,,,,,
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1003,unrelated,,,,,,
ISIS Militants Allegedly Contracted Ebola,704,unrelated,,,,,,
Canada probes Michael Zehaf-Bibeau as possible suspect in Ottawa shooting - source,431,unrelated,,,,,,
Dog abandoned at Ayr station with belongings in suitcase,424,unrelated,,,,,,
"""This is the recording you thought you'd lost forever""",805,unrelated,,,,,,
That’s one way to clean it: Apple Watch will reportedly survive a trip through the shower,2252,unrelated,,,,,,
This Soap Opera Star Reportedly Had His Testicles Stolen By An ‘Attractive Blonde’ Organ Trafficker,2404,unrelated,,,,,,
Lebanon confirms holding ISIS chief’s kin,2360,unrelated,,,,,,
Pentagon: Airstrike killed terror leader in Somalia,1746,unrelated,,,,,,
Luke Somers 'killed in failed rescue attempt in Yemen',271,unrelated,,,,,,
ISIS Executioner 'Jihadi John' Is Named as Mohammed Emwazi,1308,unrelated,,,,,,
Michael Phelps’ alleged girlfriend says she was born intersex,258,unrelated,,,,,,
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,950,unrelated,,,,,,
"Amazon to launch first brick-and-mortar store, report says",2453,unrelated,,,,,,
REPORT: Apple's Watch Will Come In 2 Storage Sizes,1627,unrelated,,,,,,
Batmobile wasn't stolen: Cops,87,unrelated,,,,,,
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,431,unrelated,,,,,,
The Story Of The High School Trader Who Made $72 Million Is A Rumor Spun Out Of Control,1789,unrelated,,,,,,
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,206,unrelated,,,,,,
Questions raised over Nicaragua 'meteorite',971,unrelated,,,,,,
A Mass Grave Points to a Student Massacre in Mexico,1538,unrelated,,,,,,
IS militant 'Jihadi John' named as Mohammed Emwazi from London,527,unrelated,,,,,,
ISIS leader ‘killed’ in US airstrikes,62,unrelated,,,,,,
Amazon is opening its first physical store,1369,unrelated,,,,,,
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",1938,unrelated,,,,,,
Christian Bale won't play Steve Jobs,1406,unrelated,,,,,,
"Islamic Tribunal Using Sharia Law In Texas Has Been Confirmed Tribunal members say they will avoid Sharia's ""criminal law.""",1503,unrelated,,,,,,
"Video showing American journalist beheaded believed real, officials and family say",826,unrelated,,,,,,
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,167,unrelated,,,,,,
Macaulay Culkin dead hoax: Fake death report spreads on social networks,2252,unrelated,,,,,,
Blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal,1651,unrelated,,,,,,
Boko Haram denies ceasefire claim by Nigeria's government,2156,unrelated,,,,,,
Dera Sacha Sauda Chief Forced Castration of 400 Devotees? CBI Files Case Against 'MSG: The Messenger of God' Actor,450,unrelated,,,,,,
"Non, le lancement du nouveau «Star Wars» ne sera pas devancé à cet été",2237,unrelated,,,,,,
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,1905,unrelated,,,,,,
"These LEGO Instructions from 1974 Are Awesome (And Yes, They're Real)",989,unrelated,,,,,,
Dumped woman spends a week in KFC to get over ex,23,unrelated,,,,,,
"Tropical spider burrows under man's skin, lives there for three days",962,unrelated,,,,,,
Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,855,unrelated,,,,,,
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,959,unrelated,,,,,,
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,524,unrelated,,,,,,
Missing Mexican students 'not found in mass grave',692,unrelated,,,,,,
The 'cub of Baghdadi': Has this boy become the youngest victim of Isis’s use of child soldiers?,723,unrelated,,,,,,
Mystery woman behind the 'richest hands on the internet' revealed: Former pornstar 'makes $5m a year unwrapping Disney toys on YouTube',29,unrelated,,,,,,
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,1338,unrelated,,,,,,
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,2070,unrelated,,,,,,
Reports: Big Bank Hank of pioneering rap group Sugarhill Gang has died,40,unrelated,,,,,,
Islamic State using 'SCORPION bombs' to terrorise victims,730,unrelated,,,,,,
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,724,unrelated,,,,,,
New iOS 8 bug can delete all of your iCloud documents,11,unrelated,,,,,,
Scorned wife leaves love-rat husband and twin sister NAKED in car park,2284,unrelated,,,,,,
Ferguson riots: audio may have captured Michael Brown shooting,1435,unrelated,,,,,,
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1319,unrelated,,,,,,
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,1948,unrelated,,,,,,
"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",1349,unrelated,,,,,,
Robert Plant ripped up $800M Led Zeppelin reunion contract,2508,unrelated,,,,,,
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,936,unrelated,,,,,,
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,1660,unrelated,,,,,,
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",1178,unrelated,,,,,,
Banksy arrest hoax: Internet duped by fake report claiming that the street artist's identity has been revealed,258,unrelated,,,,,,
Pentagon: ISIS Got U.S. Weapons Package,755,unrelated,,,,,,
Reports say North Korea's Kim insists on being the only Jong Un,1572,unrelated,,,,,,
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,7,unrelated,,,,,,
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1848,unrelated,,,,,,
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,366,unrelated,,,,,,
US officials: Video shows American's execution,2404,unrelated,,,,,,
Texas Plumber Isn't Sure How Extremists In Syria Ended Up With His Work Truck,1009,unrelated,,,,,,
Now THAT'S a Royal trip! Alan Titchmarsh finds psychedelic mushroom in the Queen's garden at Buckingham Palace,1015,unrelated,,,,,,
ISIL allegedly kills US journalist in video,1549,unrelated,,,,,,
Shocking Photos! Mom Tries To Sell Son To Pay For Daughter's Cancer Treatment,1347,unrelated,,,,,,
Lebanon detains wife and son of Al-Baghdadi,254,unrelated,,,,,,
US airstrike targets Al Shabaab leader Ahmed Abdi Godane in Somalia,1936,unrelated,,,,,,
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,1012,unrelated,,,,,,
Weather Reporter Mike Seidel Was Caught Off Guard on Live TV and Appeared to Be Urinating in the Snow -- Watch!,1406,unrelated,,,,,,
That powerful Lego letter to parents from the 1970s? It's real,22,unrelated,,,,,,
Has North Korean dictator Kim Jong-un been replaced by his sister?,2187,unrelated,,,,,,
Meteorite strike in Nicaragua puzzles experts,731,unrelated,,,,,,
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,704,unrelated,,,,,,
"Obama, Outraged Over Beheading, Vows to Stay on Course",1873,unrelated,,,,,,
Apple Watch Gold Edition rumored to be priced at $1200: Will you buy?,695,unrelated,,,,,,
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1974,unrelated,,,,,,
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",214,unrelated,,,,,,
North Korea dictator Kim Jong-un 'set to open a new restaurant in SCOTLAND',551,unrelated,,,,,,
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',456,unrelated,,,,,,
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,1697,unrelated,,,,,,
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,2470,unrelated,,,,,,
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,649,unrelated,,,,,,
Rumors of ISIS leader's death debunked,1222,unrelated,,,,,,
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,2272,unrelated,,,,,,
Here Are Microsoft's New Robot Security Guards,1839,unrelated,,,,,,
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",2256,unrelated,,,,,,
Conflicting reports on alleged IS capture of Canadian woman,693,unrelated,,,,,,
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',132,unrelated,,,,,,
Jose Canseco shoots self in hand,186,unrelated,,,,,,
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,1642,unrelated,,,,,,
Marijuana Law New York: How No-Arrest Policy Could Make Things Worse For Minor Offenders ,1295,unrelated,,,,,,
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,1234,unrelated,,,,,,
Someone Trolled Twitter Into Thinking Macklemore Joined ISIS,1637,unrelated,,,,,,
"Dead for 48 minutes, Catholic Priest claims God is female",2142,unrelated,,,,,,
Senator: Detainees swapped for Bergdahl have contacted militants,34,unrelated,,,,,,
WHO ‘probing’ whether ISIS fighters got Ebola,1013,unrelated,,,,,,
Comcast blocks Tor,87,unrelated,,,,,,
What This Homeless Guy Did With $100 Completely Stunned The Man Who Gave It To Him,2240,unrelated,,,,,,
Texas City plumber's truck ends up in Syrian war,1289,unrelated,,,,,,
Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,55,unrelated,,,,,,
Hunt for 'cruel' owner who abandoned dog at train station,1012,unrelated,,,,,,
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),258,unrelated,,,,,,
Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures',932,unrelated,,,,,,
